Point ID,arc_length,div(phi),magR,momentError_0,momentError_1,momentError_2,momentError_Magnitude,nut,nuTilda,p,Points_0,Points_1,Points_2,Points_Magnitude,turbulenceProperties:devReff_0,turbulenceProperties:devReff_1,turbulenceProperties:devReff_2,turbulenceProperties:devReff_3,turbulenceProperties:devReff_4,turbulenceProperties:devReff_5,turbulenceProperties:devReff_Magnitude,turbulenceProperties:epsilon,turbulenceProperties:I,turbulenceProperties:k,turbulenceProperties:L,turbulenceProperties:nuEff,turbulenceProperties:nut,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5,turbulenceProperties:R_Magnitude,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
521,0.07294,-0.000168781,1.40842e-05,-1.81214e-05,-1.01646e-05,-0.000153922,0.000155318,4.71687e-06,3.72845e-05,-0.160003,0,0.00294,1,1,1.62675e-06,1.62938e-06,-3.25612e-06,-5.55813e-10,-2.00261e-07,-5.36532e-09,3.99295e-06,1.12426e-07,0.00248541,1.21454e-05,0.0618688,1.47169e-05,4.71687e-06,8.6183e-06,8.61915e-06,7.05328e-06,-1.80674e-10,-6.30497e-08,-1.72144e-09,1.40825e-05,-5.53293e-07,-0.000156822,1.14488,1.14488,1
522,0.07308,-0.000169278,1.40858e-05,-1.80458e-05,-9.91601e-06,-0.000153883,0.000155255,4.715e-06,3.72804e-05,-0.160003,0,0.00308,1,1,1.62658e-06,1.62914e-06,-3.25572e-06,-5.38494e-10,-2.09671e-07,-5.34447e-09,3.99294e-06,1.12451e-07,0.00248554,1.21467e-05,0.0618656,1.4715e-05,4.715e-06,8.61899e-06,8.61982e-06,7.05458e-06,-1.7515e-10,-6.60112e-08,-1.71437e-09,1.4084e-05,-5.5123e-07,-0.000164547,1.14489,1.14489,1
523,0.07322,-0.000169775,1.40873e-05,-1.79701e-05,-9.66738e-06,-0.000153845,0.000155192,4.71312e-06,3.72763e-05,-0.160003,0,0.00322,1,1.00001,1.62641e-06,1.6289e-06,-3.25531e-06,-5.21175e-10,-2.19081e-07,-5.32363e-09,3.99295e-06,1.12475e-07,0.00248567,1.2148e-05,0.0618623,1.47131e-05,4.71312e-06,8.61969e-06,8.6205e-06,7.05588e-06,-1.69626e-10,-6.89727e-08,-1.7073e-09,1.40855e-05,-5.49166e-07,-0.000172273,1.14489,1.14489,1
524,0.07336,-0.000170271,1.40888e-05,-1.78945e-05,-9.41876e-06,-0.000153807,0.000155131,4.71125e-06,3.72721e-05,-0.160003,0,0.00336,1,1.00001,1.62624e-06,1.62867e-06,-3.25491e-06,-5.03856e-10,-2.28491e-07,-5.30278e-09,3.99298e-06,1.125e-07,0.0024858,1.21494e-05,0.0618591,1.47113e-05,4.71125e-06,8.62038e-06,8.62117e-06,7.05719e-06,-1.64102e-10,-7.19342e-08,-1.70023e-09,1.4087e-05,-5.47103e-07,-0.000179998,1.14489,1.14489,1
525,0.0735,-0.000170768,1.40903e-05,-1.78189e-05,-9.17013e-06,-0.000153769,0.000155069,4.70937e-06,3.7268e-05,-0.160003,0,0.0035,1,1.00001,1.62607e-06,1.62843e-06,-3.2545e-06,-4.86537e-10,-2.379e-07,-5.28193e-09,3.99303e-06,1.12524e-07,0.00248593,1.21507e-05,0.0618559,1.47094e-05,4.70937e-06,8.62107e-06,8.62184e-06,7.05849e-06,-1.58578e-10,-7.48957e-08,-1.69316e-09,1.40885e-05,-5.4504e-07,-0.000187723,1.14489,1.14489,1
526,0.07364,-0.000171264,1.40918e-05,-1.77433e-05,-8.9215e-06,-0.00015373,0.000155008,4.70749e-06,3.72639e-05,-0.160003,0,0.00364,1,1.00001,1.6259e-06,1.6282e-06,-3.25409e-06,-4.69218e-10,-2.4731e-07,-5.26108e-09,3.9931e-06,1.12549e-07,0.00248607,1.2152e-05,0.0618526,1.47075e-05,4.70749e-06,8.62176e-06,8.62251e-06,7.05979e-06,-1.53054e-10,-7.78572e-08,-1.68609e-09,1.409e-05,-5.42976e-07,-0.000195448,1.1449,1.1449,1
527,0.07378,-0.000171761,1.40934e-05,-1.76676e-05,-8.67288e-06,-0.000153692,0.000154947,4.70562e-06,3.72597e-05,-0.160003,0,0.00378,1,1.00001,1.62573e-06,1.62796e-06,-3.25369e-06,-4.519e-10,-2.5672e-07,-5.24023e-09,3.9932e-06,1.12573e-07,0.0024862,1.21533e-05,0.0618494,1.47056e-05,4.70562e-06,8.62246e-06,8.62318e-06,7.06109e-06,-1.4753e-10,-8.08187e-08,-1.67902e-09,1.40915e-05,-5.40913e-07,-0.000203174,1.1449,1.1449,1
528,0.07392,-0.000172258,1.40949e-05,-1.7592e-05,-8.42425e-06,-0.000153654,0.000154887,4.70374e-06,3.72556e-05,-0.160003,0,0.00392,1,1.00001,1.62556e-06,1.62773e-06,-3.25328e-06,-4.34581e-10,-2.6613e-07,-5.21939e-09,3.99332e-06,1.12598e-07,0.00248633,1.21547e-05,0.0618462,1.47037e-05,4.70374e-06,8.62315e-06,8.62386e-06,7.06239e-06,-1.42006e-10,-8.37802e-08,-1.67195e-09,1.4093e-05,-5.38849e-07,-0.000210899,1.1449,1.1449,1
529,0.07406,-0.000172754,1.40964e-05,-1.75164e-05,-8.17562e-06,-0.000153616,0.000154827,4.70186e-06,3.72515e-05,-0.160003,0,0.00406,1,1.00001,1.62539e-06,1.62749e-06,-3.25288e-06,-4.17262e-10,-2.7554e-07,-5.19854e-09,3.99346e-06,1.12622e-07,0.00248646,1.2156e-05,0.0618429,1.47019e-05,4.70186e-06,8.62384e-06,8.62453e-06,7.06369e-06,-1.36482e-10,-8.67416e-08,-1.66488e-09,1.40946e-05,-5.36786e-07,-0.000218624,1.14491,1.14491,1
530,0.0742,-0.000173251,1.40979e-05,-1.74408e-05,-7.927e-06,-0.000153578,0.000154768,4.69999e-06,3.72473e-05,-0.160003,0,0.0042,1,1.00001,1.62522e-06,1.62726e-06,-3.25247e-06,-3.99943e-10,-2.84949e-07,-5.17769e-09,3.99363e-06,1.12647e-07,0.00248659,1.21573e-05,0.0618397,1.47e-05,4.69999e-06,8.62453e-06,8.6252e-06,7.06499e-06,-1.30958e-10,-8.97031e-08,-1.65781e-09,1.40961e-05,-5.34723e-07,-0.000226349,1.14491,1.14491,1
531,0.07434,-0.000173748,1.40995e-05,-1.73651e-05,-7.67837e-06,-0.000153539,0.000154709,4.69811e-06,3.72432e-05,-0.160003,0,0.00434,1,1.00001,1.62504e-06,1.62702e-06,-3.25206e-06,-3.82624e-10,-2.94359e-07,-5.15684e-09,3.99381e-06,1.12671e-07,0.00248672,1.21587e-05,0.0618365,1.46981e-05,4.69811e-06,8.62523e-06,8.62587e-06,7.06629e-06,-1.25434e-10,-9.26646e-08,-1.65074e-09,1.40976e-05,-5.32659e-07,-0.000234075,1.14491,1.14491,1
532,0.07448,-0.000174244,1.4101e-05,-1.72895e-05,-7.42975e-06,-0.000153501,0.00015465,4.69623e-06,3.7239e-05,-0.160003,0,0.00448,1,1.00001,1.62487e-06,1.62678e-06,-3.25166e-06,-3.65305e-10,-3.03769e-07,-5.13599e-09,3.99402e-06,1.12696e-07,0.00248685,1.216e-05,0.0618332,1.46962e-05,4.69623e-06,8.62592e-06,8.62654e-06,7.06759e-06,-1.1991e-10,-9.56261e-08,-1.64367e-09,1.40991e-05,-5.30596e-07,-0.0002418,1.14491,1.14491,1
533,0.07462,-0.000174741,1.41025e-05,-1.72139e-05,-7.18112e-06,-0.000153463,0.000154592,4.69436e-06,3.72349e-05,-0.160003,0,0.00462,1,1.00001,1.6247e-06,1.62655e-06,-3.25125e-06,-3.47987e-10,-3.13179e-07,-5.11515e-09,3.99425e-06,1.1272e-07,0.00248698,1.21613e-05,0.06183,1.46944e-05,4.69436e-06,8.62661e-06,8.62722e-06,7.06889e-06,-1.14386e-10,-9.85876e-08,-1.6366e-09,1.41006e-05,-5.28532e-07,-0.000249525,1.14492,1.14492,1
534,0.07476,-0.000175238,1.4104e-05,-1.71383e-05,-6.93249e-06,-0.000153425,0.000154535,4.69248e-06,3.72308e-05,-0.160003,0,0.00476,1,1.00001,1.62453e-06,1.62631e-06,-3.25085e-06,-3.30668e-10,-3.22589e-07,-5.0943e-09,3.99451e-06,1.12745e-07,0.00248711,1.21627e-05,0.0618268,1.46925e-05,4.69248e-06,8.62731e-06,8.62789e-06,7.07019e-06,-1.08862e-10,-1.01549e-07,-1.62953e-09,1.41021e-05,-5.26469e-07,-0.00025725,1.14492,1.14492,1
535,0.0749,-0.000175734,1.41055e-05,-1.70626e-05,-6.68387e-06,-0.000153386,0.000154477,4.69061e-06,3.72266e-05,-0.160003,0,0.0049,1,1.00001,1.62436e-06,1.62608e-06,-3.25044e-06,-3.13349e-10,-3.31998e-07,-5.07345e-09,3.99478e-06,1.12769e-07,0.00248724,1.2164e-05,0.0618235,1.46906e-05,4.69061e-06,8.628e-06,8.62856e-06,7.07149e-06,-1.03338e-10,-1.04511e-07,-1.62246e-09,1.41036e-05,-5.24405e-07,-0.000264976,1.14492,1.14492,1
536,0.07504,-0.000176231,1.41071e-05,-1.6987e-05,-6.43524e-06,-0.000153348,0.00015442,4.68873e-06,3.72225e-05,-0.160003,0,0.00504,1,1.00001,1.62419e-06,1.62584e-06,-3.25003e-06,-2.9603e-10,-3.41408e-07,-5.0526e-09,3.99508e-06,1.12794e-07,0.00248737,1.21653e-05,0.0618203,1.46887e-05,4.68873e-06,8.62869e-06,8.62923e-06,7.07279e-06,-9.78137e-11,-1.07472e-07,-1.61539e-09,1.41051e-05,-5.22342e-07,-0.000272701,1.14492,1.14492,1
537,0.07518,-0.000176728,1.41086e-05,-1.69114e-05,-6.18661e-06,-0.00015331,0.000154364,4.68685e-06,3.72184e-05,-0.160003,0,0.00518,1,1.00001,1.62402e-06,1.62561e-06,-3.24963e-06,-2.78711e-10,-3.50818e-07,-5.03175e-09,3.9954e-06,1.12818e-07,0.0024875,1.21667e-05,0.0618171,1.46869e-05,4.68685e-06,8.62938e-06,8.6299e-06,7.07409e-06,-9.22897e-11,-1.10434e-07,-1.60832e-09,1.41066e-05,-5.20279e-07,-0.000280426,1.14493,1.14493,1
538,0.07532,-0.000177224,1.41101e-05,-1.68358e-05,-5.93799e-06,-0.000153272,0.000154308,4.68498e-06,3.72142e-05,-0.160003,0,0.00532,1,1.00001,1.62385e-06,1.62537e-06,-3.24922e-06,-2.61392e-10,-3.60228e-07,-5.01091e-09,3.99574e-06,1.12843e-07,0.00248763,1.2168e-05,0.0618138,1.4685e-05,4.68498e-06,8.63008e-06,8.63058e-06,7.0754e-06,-8.67657e-11,-1.13395e-07,-1.60125e-09,1.41081e-05,-5.18215e-07,-0.000288151,1.14493,1.14493,1
539,0.07546,-0.000177721,1.41116e-05,-1.67601e-05,-5.68936e-06,-0.000153234,0.000154252,4.6831e-06,3.72101e-05,-0.160004,0,0.00546,1,1.00001,1.62368e-06,1.62514e-06,-3.24881e-06,-2.44074e-10,-3.69638e-07,-4.99006e-09,3.99611e-06,1.12867e-07,0.00248776,1.21693e-05,0.0618106,1.46831e-05,4.6831e-06,8.63077e-06,8.63125e-06,7.0767e-06,-8.12416e-11,-1.16357e-07,-1.59418e-09,1.41096e-05,-5.16152e-07,-0.000295876,1.14493,1.14493,1
540,0.0756,-0.000178218,1.41132e-05,-1.66845e-05,-5.44074e-06,-0.000153195,0.000154197,4.68122e-06,3.72059e-05,-0.160004,0,0.0056,1,1.00002,1.62351e-06,1.6249e-06,-3.24841e-06,-2.26755e-10,-3.79047e-07,-4.96921e-09,3.99649e-06,1.12892e-07,0.00248789,1.21707e-05,0.0618073,1.46812e-05,4.68122e-06,8.63146e-06,8.63192e-06,7.078e-06,-7.57176e-11,-1.19318e-07,-1.58711e-09,1.41111e-05,-5.14088e-07,-0.000303602,1.14493,1.14493,1
541,0.07574,-0.000178714,1.41147e-05,-1.66089e-05,-5.19211e-06,-0.000153157,0.000154143,4.67935e-06,3.72018e-05,-0.160004,0,0.00574,1,1.00002,1.62334e-06,1.62466e-06,-3.248e-06,-2.09436e-10,-3.88457e-07,-4.94836e-09,3.9969e-06,1.12916e-07,0.00248802,1.2172e-05,0.0618041,1.46794e-05,4.67935e-06,8.63215e-06,8.63259e-06,7.0793e-06,-7.01935e-11,-1.2228e-07,-1.58004e-09,1.41127e-05,-5.12025e-07,-0.000311327,1.14494,1.14494,1
542,0.07588,-0.000179211,1.41162e-05,-1.65333e-05,-4.94348e-06,-0.000153119,0.000154088,4.67747e-06,3.71977e-05,-0.160004,0,0.00588,1,1.00002,1.62317e-06,1.62443e-06,-3.2476e-06,-1.92117e-10,-3.97867e-07,-4.92751e-09,3.99733e-06,1.12941e-07,0.00248815,1.21733e-05,0.0618009,1.46775e-05,4.67747e-06,8.63285e-06,8.63326e-06,7.0806e-06,-6.46695e-11,-1.25241e-07,-1.57298e-09,1.41142e-05,-5.09962e-07,-0.000319052,1.14494,1.14494,1
543,0.07602,-0.000179707,1.41177e-05,-1.64577e-05,-4.69486e-06,-0.000153081,0.000154034,4.67559e-06,3.71935e-05,-0.160004,0,0.00602,1,1.00002,1.623e-06,1.62419e-06,-3.24719e-06,-1.74798e-10,-4.07277e-07,-4.90666e-09,3.99778e-06,1.12965e-07,0.00248828,1.21747e-05,0.0617976,1.46756e-05,4.67559e-06,8.63354e-06,8.63394e-06,7.0819e-06,-5.91454e-11,-1.28202e-07,-1.56591e-09,1.41157e-05,-5.07898e-07,-0.000326777,1.14494,1.14494,1
544,0.07616,-0.000180204,1.41192e-05,-1.6382e-05,-4.44623e-06,-0.000153042,0.000153981,4.67372e-06,3.71894e-05,-0.160004,0,0.00616,1,1.00002,1.62283e-06,1.62396e-06,-3.24678e-06,-1.57479e-10,-4.16687e-07,-4.88582e-09,3.99826e-06,1.1299e-07,0.00248841,1.2176e-05,0.0617944,1.46737e-05,4.67372e-06,8.63423e-06,8.63461e-06,7.0832e-06,-5.36214e-11,-1.31164e-07,-1.55884e-09,1.41172e-05,-5.05835e-07,-0.000334503,1.14494,1.14494,1
545,0.0763,-0.000180701,1.41208e-05,-1.63064e-05,-4.1976e-06,-0.000153004,0.000153928,4.67184e-06,3.71853e-05,-0.160004,0,0.0063,1,1.00002,1.62266e-06,1.62372e-06,-3.24638e-06,-1.40161e-10,-4.26096e-07,-4.86497e-09,3.99876e-06,1.13014e-07,0.00248854,1.21773e-05,0.0617912,1.46718e-05,4.67184e-06,8.63493e-06,8.63528e-06,7.0845e-06,-4.80974e-11,-1.34125e-07,-1.55177e-09,1.41187e-05,-5.03771e-07,-0.000342228,1.14495,1.14495,1
546,0.07644,-0.000181197,1.41223e-05,-1.62308e-05,-3.94898e-06,-0.000152966,0.000153875,4.66996e-06,3.71811e-05,-0.160004,0,0.00644,1,1.00002,1.62249e-06,1.62349e-06,-3.24597e-06,-1.22842e-10,-4.35506e-07,-4.84412e-09,3.99928e-06,1.13039e-07,0.00248868,1.21787e-05,0.0617879,1.467e-05,4.66996e-06,8.63562e-06,8.63595e-06,7.0858e-06,-4.25733e-11,-1.37087e-07,-1.5447e-09,1.41202e-05,-5.01708e-07,-0.000349953,1.14495,1.14495,1
547,0.07658,-0.000181694,1.41238e-05,-1.61552e-05,-3.70035e-06,-0.000152928,0.000153823,4.66809e-06,3.7177e-05,-0.160004,0,0.00658,1,1.00002,1.62232e-06,1.62325e-06,-3.24557e-06,-1.05523e-10,-4.44916e-07,-4.82327e-09,3.99982e-06,1.13063e-07,0.00248881,1.218e-05,0.0617847,1.46681e-05,4.66809e-06,8.63631e-06,8.63662e-06,7.0871e-06,-3.70493e-11,-1.40048e-07,-1.53763e-09,1.41217e-05,-4.99644e-07,-0.000357678,1.14495,1.14495,1
548,0.07672,-0.000182191,1.41253e-05,-1.60795e-05,-3.45172e-06,-0.00015289,0.000153772,4.66621e-06,3.71728e-05,-0.160004,0,0.00672,1,1.00002,1.62215e-06,1.62301e-06,-3.24516e-06,-8.82041e-11,-4.54326e-07,-4.80242e-09,4.00038e-06,1.13088e-07,0.00248894,1.21813e-05,0.0617815,1.46662e-05,4.66621e-06,8.637e-06,8.63729e-06,7.0884e-06,-3.15253e-11,-1.4301e-07,-1.53056e-09,1.41233e-05,-4.97581e-07,-0.000365404,1.14495,1.14495,1
549,0.07686,-0.000182687,1.41269e-05,-1.60039e-05,-3.2031e-06,-0.000152851,0.00015372,4.66434e-06,3.71687e-05,-0.160004,0,0.00686,1,1.00002,1.62198e-06,1.62278e-06,-3.24475e-06,-7.08852e-11,-4.63736e-07,-4.78158e-09,4.00097e-06,1.13112e-07,0.00248907,1.21827e-05,0.0617782,1.46643e-05,4.66434e-06,8.6377e-06,8.63797e-06,7.0897e-06,-2.60012e-11,-1.45971e-07,-1.52349e-09,1.41248e-05,-4.95518e-07,-0.000373129,1.14496,1.14496,1
550,0.077,-0.000183184,1.41284e-05,-1.59283e-05,-2.95447e-06,-0.000152813,0.000153669,4.66246e-06,3.71646e-05,-0.160004,0,0.007,1,1.00002,1.62181e-06,1.62254e-06,-3.24435e-06,-5.35664e-11,-4.73145e-07,-4.76073e-09,4.00157e-06,1.13137e-07,0.0024892,1.2184e-05,0.061775,1.46625e-05,4.66246e-06,8.63839e-06,8.63864e-06,7.091e-06,-2.04772e-11,-1.48933e-07,-1.51642e-09,1.41263e-05,-4.93454e-07,-0.000380854,1.14496,1.14496,1
551,0.07714,-0.000183681,1.41299e-05,-1.58527e-05,-2.70584e-06,-0.000152775,0.000153619,4.66058e-06,3.71604e-05,-0.160004,0,0.00714,1,1.00003,1.62164e-06,1.62231e-06,-3.24394e-06,-3.62476e-11,-4.82555e-07,-4.73988e-09,4.0022e-06,1.13161e-07,0.00248933,1.21853e-05,0.0617718,1.46606e-05,4.66058e-06,8.63908e-06,8.63931e-06,7.09231e-06,-1.49531e-11,-1.51894e-07,-1.50935e-09,1.41278e-05,-4.91391e-07,-0.000388579,1.14496,1.14496,1
552,0.07728,-0.000184177,1.41314e-05,-1.5777e-05,-2.45722e-06,-0.000152737,0.000153569,4.65871e-06,3.71563e-05,-0.160004,0,0.00728,1,1.00003,1.62147e-06,1.62207e-06,-3.24354e-06,-1.89287e-11,-4.91965e-07,-4.71903e-09,4.00285e-06,1.13186e-07,0.00248946,1.21867e-05,0.0617685,1.46587e-05,4.65871e-06,8.63977e-06,8.63998e-06,7.09361e-06,-9.42908e-12,-1.54856e-07,-1.50228e-09,1.41293e-05,-4.89327e-07,-0.000396305,1.14496,1.14497,1
553,0.07742,-0.000184674,1.41329e-05,-1.57014e-05,-2.20859e-06,-0.000152698,0.000153519,4.65683e-06,3.71522e-05,-0.160004,0,0.00742,1,1.00003,1.62129e-06,1.62184e-06,-3.24313e-06,-1.60985e-12,-5.01375e-07,-4.69818e-09,4.00353e-06,1.1321e-07,0.00248959,1.2188e-05,0.0617653,1.46568e-05,4.65683e-06,8.64047e-06,8.64066e-06,7.09491e-06,-3.90503e-12,-1.57817e-07,-1.49521e-09,1.41309e-05,-4.87264e-07,-0.00040403,1.14497,1.14497,1
554,0.07756,-0.000185171,1.41345e-05,-1.56258e-05,-1.95997e-06,-0.00015266,0.00015347,4.65495e-06,3.7148e-05,-0.160004,0,0.00756,1,1.00003,1.62112e-06,1.6216e-06,-3.24272e-06,1.57089e-11,-5.10785e-07,-4.67734e-09,4.00422e-06,1.13235e-07,0.00248972,1.21893e-05,0.0617621,1.4655e-05,4.65495e-06,8.64116e-06,8.64133e-06,7.09621e-06,1.61899e-12,-1.60779e-07,-1.48814e-09,1.41324e-05,-4.85201e-07,-0.000411755,1.14497,1.14497,1
555,0.0777,-0.000185667,1.4136e-05,-1.55502e-05,-1.71134e-06,-0.000152622,0.000153422,4.65308e-06,3.71439e-05,-0.160004,0,0.0077,1,1.00003,1.62095e-06,1.62137e-06,-3.24232e-06,3.30278e-11,-5.20194e-07,-4.65649e-09,4.00494e-06,1.13259e-07,0.00248985,1.21907e-05,0.0617588,1.46531e-05,4.65308e-06,8.64185e-06,8.642e-06,7.09751e-06,7.14304e-12,-1.6374e-07,-1.48107e-09,1.41339e-05,-4.83137e-07,-0.00041948,1.14497,1.14497,1
556,0.07784,-0.000186164,1.41375e-05,-1.54745e-05,-1.46271e-06,-0.000152584,0.000153373,4.6512e-06,3.71398e-05,-0.160004,0,0.00784,1,1.00003,1.62078e-06,1.62113e-06,-3.24191e-06,5.03467e-11,-5.29604e-07,-4.63564e-09,4.00568e-06,1.13284e-07,0.00248998,1.2192e-05,0.0617556,1.46512e-05,4.6512e-06,8.64254e-06,8.64267e-06,7.09881e-06,1.26671e-11,-1.66702e-07,-1.474e-09,1.41354e-05,-4.81074e-07,-0.000427206,1.14498,1.14498,1
557,0.07798,-0.00018666,1.4139e-05,-1.53989e-05,-1.21409e-06,-0.000152546,0.000153326,4.64932e-06,3.71356e-05,-0.160004,0,0.00798,1,1.00003,1.62061e-06,1.62089e-06,-3.24151e-06,6.76655e-11,-5.39014e-07,-4.61479e-09,4.00645e-06,1.13308e-07,0.00249011,1.21933e-05,0.0617524,1.46493e-05,4.64932e-06,8.64324e-06,8.64334e-06,7.10011e-06,1.81911e-11,-1.69663e-07,-1.46693e-09,1.41369e-05,-4.7901e-07,-0.000434931,1.14498,1.14498,1
558,0.07812,-0.000187144,1.41411e-05,-1.53357e-05,-9.09674e-07,-0.000152514,0.000153286,4.64671e-06,3.71298e-05,-0.160004,0,0.00812,1,1.00003,1.62039e-06,1.62055e-06,-3.24094e-06,8.37076e-11,-5.48395e-07,-4.59471e-09,4.00703e-06,1.13341e-07,0.00249028,1.21951e-05,0.0617482,1.46467e-05,4.64671e-06,8.64415e-06,8.64422e-06,7.10187e-06,2.32716e-11,-1.72558e-07,-1.46001e-09,1.4139e-05,-4.78016e-07,-0.000442653,1.14498,1.14498,1
559,0.07826,-0.00018758,1.4145e-05,-1.532e-05,-3.91333e-07,-0.000152511,0.000153279,4.64126e-06,3.71174e-05,-0.160004,0,0.00826,1,1.00003,1.61995e-06,1.61979e-06,-3.23975e-06,9.48536e-11,-5.57666e-07,-4.57755e-09,4.00686e-06,1.13404e-07,0.00249062,1.21985e-05,0.0617403,1.46413e-05,4.64126e-06,8.64589e-06,8.64587e-06,7.10537e-06,2.66509e-11,-1.75194e-07,-1.45366e-09,1.41428e-05,-4.81122e-07,-0.00045036,1.14499,1.14499,1
560,0.0784,-0.000188015,1.41489e-05,-1.53043e-05,1.27005e-07,-0.000152507,0.000153273,4.63581e-06,3.7105e-05,-0.160004,0,0.0084,1,1.00004,1.61952e-06,1.61904e-06,-3.23855e-06,1.06e-10,-5.66938e-07,-4.56039e-09,4.00672e-06,1.13468e-07,0.00249095,1.2202e-05,0.0617324,1.46358e-05,4.63581e-06,8.64764e-06,8.64752e-06,7.10887e-06,3.00302e-11,-1.77831e-07,-1.44731e-09,1.41467e-05,-4.84228e-07,-0.000458068,1.145,1.145,1
561,0.07854,-0.00018845,1.41528e-05,-1.52886e-05,6.45346e-07,-0.000152503,0.000153269,4.63036e-06,3.70926e-05,-0.160004,0,0.00854,1,1.00004,1.61909e-06,1.61828e-06,-3.23736e-06,1.17146e-10,-5.76209e-07,-4.54324e-09,4.0066e-06,1.13531e-07,0.00249128,1.22054e-05,0.0617245,1.46304e-05,4.63036e-06,8.64938e-06,8.64917e-06,7.11237e-06,3.34095e-11,-1.80468e-07,-1.44096e-09,1.41506e-05,-4.87334e-07,-0.000465776,1.145,1.14501,1
562,0.07868,-0.000188885,1.41568e-05,-1.52729e-05,1.16369e-06,-0.000152499,0.000153266,4.6249e-06,3.70802e-05,-0.160004,0,0.00868,1,1.00004,1.61865e-06,1.61752e-06,-3.23617e-06,1.28292e-10,-5.8548e-07,-4.52608e-09,4.0065e-06,1.13594e-07,0.00249162,1.22089e-05,0.0617166,1.46249e-05,4.6249e-06,8.65113e-06,8.65082e-06,7.11587e-06,3.67889e-11,-1.83105e-07,-1.43461e-09,1.41544e-05,-4.9044e-07,-0.000473483,1.14501,1.14501,1
563,0.07882,-0.00018932,1.41607e-05,-1.52572e-05,1.68203e-06,-0.000152495,0.000153266,4.61945e-06,3.70678e-05,-0.160004,0,0.00882,1,1.00004,1.61822e-06,1.61676e-06,-3.23498e-06,1.39438e-10,-5.94751e-07,-4.50892e-09,4.00642e-06,1.13658e-07,0.00249195,1.22123e-05,0.0617087,1.46195e-05,4.61945e-06,8.65288e-06,8.65247e-06,7.11937e-06,4.01682e-11,-1.85741e-07,-1.42826e-09,1.41583e-05,-4.93546e-07,-0.000481191,1.14502,1.14502,1
564,0.07896,-0.000189756,1.41646e-05,-1.52415e-05,2.20037e-06,-0.000152491,0.000153267,4.614e-06,3.70554e-05,-0.160004,0,0.00896,1,1.00004,1.61778e-06,1.616e-06,-3.23379e-06,1.50583e-10,-6.04022e-07,-4.49177e-09,4.00636e-06,1.13721e-07,0.00249228,1.22158e-05,0.0617008,1.4614e-05,4.614e-06,8.65462e-06,8.65412e-06,7.12287e-06,4.35475e-11,-1.88378e-07,-1.42192e-09,1.41622e-05,-4.96652e-07,-0.000488899,1.14503,1.14503,1
565,0.0791,-0.000190191,1.41686e-05,-1.52257e-05,2.71871e-06,-0.000152488,0.00015327,4.60855e-06,3.70431e-05,-0.160004,0,0.0091,1,1.00004,1.61735e-06,1.61525e-06,-3.23259e-06,1.61729e-10,-6.13294e-07,-4.47461e-09,4.00633e-06,1.13785e-07,0.00249262,1.22192e-05,0.0616929,1.46086e-05,4.60855e-06,8.65637e-06,8.65577e-06,7.12637e-06,4.69268e-11,-1.91015e-07,-1.41557e-09,1.4166e-05,-4.99758e-07,-0.000496607,1.14504,1.14504,1
566,0.07924,-0.000190626,1.41725e-05,-1.521e-05,3.23705e-06,-0.000152484,0.000153275,4.6031e-06,3.70307e-05,-0.160004,0,0.00924,1,1.00004,1.61692e-06,1.61449e-06,-3.2314e-06,1.72875e-10,-6.22565e-07,-4.45745e-09,4.00632e-06,1.13848e-07,0.00249295,1.22227e-05,0.061685,1.46031e-05,4.6031e-06,8.65811e-06,8.65742e-06,7.12987e-06,5.03061e-11,-1.93651e-07,-1.40922e-09,1.41699e-05,-5.02865e-07,-0.000504314,1.14504,1.14504,1
567,0.07938,-0.000191061,1.41764e-05,-1.51943e-05,3.75539e-06,-0.00015248,0.000153281,4.59765e-06,3.70183e-05,-0.160004,0,0.00938,1,1.00004,1.61648e-06,1.61373e-06,-3.23021e-06,1.84021e-10,-6.31836e-07,-4.4403e-09,4.00633e-06,1.13911e-07,0.00249328,1.22261e-05,0.0616771,1.45977e-05,4.59765e-06,8.65986e-06,8.65907e-06,7.13337e-06,5.36855e-11,-1.96288e-07,-1.40287e-09,1.41738e-05,-5.05971e-07,-0.000512022,1.14505,1.14505,1
568,0.07952,-0.000191496,1.41803e-05,-1.51786e-05,4.27373e-06,-0.000152476,0.000153289,4.5922e-06,3.70059e-05,-0.160004,0,0.00952,1,1.00005,1.61605e-06,1.61297e-06,-3.22902e-06,1.95167e-10,-6.41107e-07,-4.42314e-09,4.00636e-06,1.13975e-07,0.00249361,1.22296e-05,0.0616692,1.45922e-05,4.5922e-06,8.6616e-06,8.66072e-06,7.13687e-06,5.70648e-11,-1.98925e-07,-1.39652e-09,1.41777e-05,-5.09077e-07,-0.00051973,1.14506,1.14506,1
