Point ID,arc_length,div(phi),magR,momentError_0,momentError_1,momentError_2,momentError_Magnitude,nu,nut,nuTilda,p,Points_0,Points_1,Points_2,Points_Magnitude,turbulenceProperties:devReff_0,turbulenceProperties:devReff_1,turbulenceProperties:devReff_2,turbulenceProperties:devReff_3,turbulenceProperties:devReff_4,turbulenceProperties:devReff_5,turbulenceProperties:devReff_Magnitude,turbulenceProperties:epsilon,turbulenceProperties:I,turbulenceProperties:k,turbulenceProperties:L,turbulenceProperties:nuEff,turbulenceProperties:nut,turbulenceProperties:R_0,turbulenceProperties:R_1,turbulenceProperties:R_2,turbulenceProperties:R_3,turbulenceProperties:R_4,turbulenceProperties:R_5,turbulenceProperties:R_Magnitude,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
831,0.11634,2.60097e-10,0,-6.13573e-06,5.01225e-06,6.5838e-05,6.6313e-05,0.00580182,0,0,9.16457,0,0.04634,1,1.00107,3.42789e-08,2.12499e-07,-2.46777e-07,-1.25481e-07,0.217851,1.98577e-07,0.217851,0,0,0,0,0.00580182,0,0,0,0,0,0,0,0,-4.29584e-07,2.53966e-07,1.10989,1.10989,1
832,0.11648,3.09621e-10,0,-6.07839e-06,4.95562e-06,6.56538e-05,6.61206e-05,0.00579983,0,0,9.16457,0,0.04648,1,1.00108,3.41558e-08,2.1195e-07,-2.46106e-07,-1.25717e-07,0.218286,1.9799e-07,0.218286,0,0,0,0,0.00579983,0,0,0,0,0,0,0,0,-4.26556e-07,2.51443e-07,1.10456,1.10456,1
833,0.11662,3.59146e-10,0,-6.02105e-06,4.89898e-06,6.54697e-05,6.59282e-05,0.00579784,0,0,9.16457,0,0.04662,1,1.00109,3.40328e-08,2.11402e-07,-2.45435e-07,-1.25953e-07,0.218721,1.97403e-07,0.218721,0,0,0,0,0.00579784,0,0,0,0,0,0,0,0,-4.23527e-07,2.4892e-07,1.09922,1.09922,1
834,0.11676,4.0867e-10,0,-5.96371e-06,4.84235e-06,6.52855e-05,6.57359e-05,0.00579585,0,0,9.16457,0,0.04676,1,1.00109,3.39097e-08,2.10854e-07,-2.44763e-07,-1.26189e-07,0.219156,1.96816e-07,0.219156,0,0,0,0,0.00579585,0,0,0,0,0,0,0,0,-4.20499e-07,2.46397e-07,1.09389,1.09389,1
835,0.1169,4.58194e-10,0,-5.90637e-06,4.78572e-06,6.51013e-05,6.55437e-05,0.00579386,0,0,9.16457,0,0.0469,1,1.0011,3.37867e-08,2.10305e-07,-2.44092e-07,-1.26425e-07,0.219591,1.9623e-07,0.219591,0,0,0,0,0.00579386,0,0,0,0,0,0,0,0,-4.1747e-07,2.43874e-07,1.08856,1.08856,1
836,0.11704,5.07719e-10,0,-5.84903e-06,4.72908e-06,6.49172e-05,6.53515e-05,0.00579186,0,0,9.16457,0,0.04704,1,1.00111,3.36636e-08,2.09757e-07,-2.43421e-07,-1.26661e-07,0.220026,1.95643e-07,0.220026,0,0,0,0,0.00579186,0,0,0,0,0,0,0,0,-4.14442e-07,2.41351e-07,1.08322,1.08322,1
837,0.11718,5.57243e-10,0,-5.79169e-06,4.67245e-06,6.4733e-05,6.51593e-05,0.00578987,0,0,9.16457,0,0.04718,1,1.00111,3.35406e-08,2.09209e-07,-2.42749e-07,-1.26897e-07,0.220461,1.95056e-07,0.220461,0,0,0,0,0.00578987,0,0,0,0,0,0,0,0,-4.11413e-07,2.38828e-07,1.07789,1.07789,1
838,0.11732,6.06767e-10,0,-5.73435e-06,4.61582e-06,6.45488e-05,6.49672e-05,0.00578788,0,0,9.16457,0,0.04732,1,1.00112,3.34175e-08,2.0866e-07,-2.42078e-07,-1.27133e-07,0.220896,1.94469e-07,0.220896,0,0,0,0,0.00578788,0,0,0,0,0,0,0,0,-4.08385e-07,2.36305e-07,1.07255,1.07255,1
839,0.11746,6.56292e-10,0,-5.67702e-06,4.55918e-06,6.43647e-05,6.47752e-05,0.00578589,0,0,9.16457,0,0.04746,1,1.00113,3.32945e-08,2.08112e-07,-2.41406e-07,-1.27369e-07,0.221331,1.93883e-07,0.221331,0,0,0,0,0.00578589,0,0,0,0,0,0,0,0,-4.05356e-07,2.33782e-07,1.06722,1.06722,1
840,0.1176,7.05816e-10,0,-5.61968e-06,4.50255e-06,6.41805e-05,6.45832e-05,0.0057839,0,0,9.16457,0,0.0476,1,1.00113,3.31715e-08,2.07564e-07,-2.40735e-07,-1.27606e-07,0.221767,1.93296e-07,0.221767,0,0,0,0,0.0057839,0,0,0,0,0,0,0,0,-4.02328e-07,2.31259e-07,1.06189,1.06189,1
841,0.11774,7.5534e-10,0,-5.56234e-06,4.44592e-06,6.39963e-05,6.43913e-05,0.00578191,0,0,9.16457,0,0.04774,1,1.00114,3.30484e-08,2.07016e-07,-2.40064e-07,-1.27842e-07,0.222202,1.92709e-07,0.222202,0,0,0,0,0.00578191,0,0,0,0,0,0,0,0,-3.99299e-07,2.28736e-07,1.05655,1.05655,1
842,0.11788,8.04864e-10,0,-5.505e-06,4.38928e-06,6.38122e-05,6.41994e-05,0.00577992,0,0,9.16457,0,0.04788,1,1.00115,3.29254e-08,2.06467e-07,-2.39392e-07,-1.28078e-07,0.222637,1.92123e-07,0.222637,0,0,0,0,0.00577992,0,0,0,0,0,0,0,0,-3.96271e-07,2.26213e-07,1.05122,1.05122,1
843,0.11802,8.54389e-10,0,-5.44766e-06,4.33265e-06,6.3628e-05,6.40076e-05,0.00577793,0,0,9.16457,0,0.04802,1,1.00115,3.28023e-08,2.05919e-07,-2.38721e-07,-1.28314e-07,0.223072,1.91536e-07,0.223072,0,0,0,0,0.00577793,0,0,0,0,0,0,0,0,-3.93242e-07,2.2369e-07,1.04588,1.04588,1
844,0.11816,9.03913e-10,0,-5.39032e-06,4.27602e-06,6.34438e-05,6.38158e-05,0.00577594,0,0,9.16457,0,0.04816,1,1.00116,3.26793e-08,2.05371e-07,-2.3805e-07,-1.2855e-07,0.223507,1.90949e-07,0.223507,0,0,0,0,0.00577594,0,0,0,0,0,0,0,0,-3.90214e-07,2.21167e-07,1.04055,1.04055,1
845,0.1183,9.53437e-10,0,-5.33298e-06,4.21938e-06,6.32597e-05,6.36241e-05,0.00577394,0,0,9.16457,0,0.0483,1,1.00117,3.25562e-08,2.04822e-07,-2.37378e-07,-1.28786e-07,0.223942,1.90362e-07,0.223942,0,0,0,0,0.00577394,0,0,0,0,0,0,0,0,-3.87185e-07,2.18644e-07,1.03522,1.03522,1
846,0.11844,1.00296e-09,0,-5.27565e-06,4.16275e-06,6.30755e-05,6.34325e-05,0.00577195,0,0,9.16457,0,0.04844,1,1.00117,3.24332e-08,2.04274e-07,-2.36707e-07,-1.29022e-07,0.224377,1.89776e-07,0.224377,0,0,0,0,0.00577195,0,0,0,0,0,0,0,0,-3.84157e-07,2.16121e-07,1.02988,1.02988,1
847,0.11858,1.05249e-09,0,-5.21831e-06,4.10612e-06,6.28913e-05,6.32409e-05,0.00576996,0,0,9.16457,0,0.04858,1,1.00118,3.23101e-08,2.03726e-07,-2.36035e-07,-1.29258e-07,0.224812,1.89189e-07,0.224812,0,0,0,0,0.00576996,0,0,0,0,0,0,0,0,-3.81128e-07,2.13598e-07,1.02455,1.02455,1
848,0.11872,1.10201e-09,0,-5.16097e-06,4.04949e-06,6.27072e-05,6.30494e-05,0.00576797,0,0,9.16457,0,0.04872,1,1.00119,3.21871e-08,2.03177e-07,-2.35364e-07,-1.29494e-07,0.225247,1.88602e-07,0.225247,0,0,0,0,0.00576797,0,0,0,0,0,0,0,0,-3.781e-07,2.11075e-07,1.01921,1.01921,1
849,0.11886,1.15153e-09,0,-5.10363e-06,3.99285e-06,6.2523e-05,6.28579e-05,0.00576598,0,0,9.16457,0,0.04886,1,1.00119,3.2064e-08,2.02629e-07,-2.34693e-07,-1.2973e-07,0.225682,1.88015e-07,0.225682,0,0,0,0,0.00576598,0,0,0,0,0,0,0,0,-3.75071e-07,2.08552e-07,1.01388,1.01388,1
850,0.119,1.20106e-09,0,-5.04629e-06,3.93622e-06,6.23388e-05,6.26665e-05,0.00576399,0,0,9.16457,0,0.049,1,1.0012,3.1941e-08,2.02081e-07,-2.34021e-07,-1.29966e-07,0.226117,1.87429e-07,0.226117,0,0,0,0,0.00576399,0,0,0,0,0,0,0,0,-3.72043e-07,2.06029e-07,1.00855,1.00855,1
851,0.11914,1.17761e-09,0,-4.99412e-06,3.88643e-06,6.20966e-05,6.24183e-05,0.00576181,0,0,9.16457,0,0.04914,1,1.00121,3.17847e-08,2.01212e-07,-2.32996e-07,-1.29969e-07,0.226617,1.8744e-07,0.226617,0,0,0,0,0.00576181,0,0,0,0,0,0,0,0,-3.68972e-07,2.03676e-07,1.00293,1.00293,1
852,0.11928,1.15417e-09,0,-4.94196e-06,3.83665e-06,6.18544e-05,6.217e-05,0.00575964,0,0,9.16457,0,0.04928,1,1.00121,3.16283e-08,2.00343e-07,-2.31971e-07,-1.29971e-07,0.227117,1.8745e-07,0.227117,0,0,0,0,0.00575964,0,0,0,0,0,0,0,0,-3.65902e-07,2.01323e-07,0.997311,0.997311,1
853,0.11942,1.13073e-09,0,-4.88979e-06,3.78686e-06,6.16122e-05,6.19219e-05,0.00575746,0,0,9.16457,0,0.04942,1,1.00122,3.1472e-08,1.99474e-07,-2.30946e-07,-1.29974e-07,0.227617,1.87461e-07,0.227617,0,0,0,0,0.00575746,0,0,0,0,0,0,0,0,-3.62831e-07,1.9897e-07,0.991694,0.991694,1
854,0.11956,1.10728e-09,0,-4.83762e-06,3.73707e-06,6.137e-05,6.16737e-05,0.00575528,0,0,9.16457,0,0.04956,1,1.00123,3.13157e-08,1.98605e-07,-2.2992e-07,-1.29976e-07,0.228116,1.87472e-07,0.228116,0,0,0,0,0.00575528,0,0,0,0,0,0,0,0,-3.59761e-07,1.96617e-07,0.986077,0.986077,1
855,0.1197,1.08384e-09,0,-4.78545e-06,3.68728e-06,6.11278e-05,6.14256e-05,0.00575311,0,0,9.16457,0,0.0497,1,1.00123,3.11594e-08,1.97736e-07,-2.28895e-07,-1.29979e-07,0.228616,1.87483e-07,0.228616,0,0,0,0,0.00575311,0,0,0,0,0,0,0,0,-3.5669e-07,1.94263e-07,0.98046,0.98046,1
856,0.11984,1.06039e-09,0,-4.73328e-06,3.6375e-06,6.08856e-05,6.11776e-05,0.00575093,0,0,9.16457,0,0.04984,1,1.00124,3.10031e-08,1.96867e-07,-2.2787e-07,-1.29981e-07,0.229116,1.87494e-07,0.229116,0,0,0,0,0.00575093,0,0,0,0,0,0,0,0,-3.5362e-07,1.9191e-07,0.974842,0.974842,1
857,0.11998,1.03695e-09,0,-4.68112e-06,3.58771e-06,6.06434e-05,6.09295e-05,0.00574875,0,0,9.16457,0,0.04998,1,1.00125,3.08468e-08,1.95998e-07,-2.26844e-07,-1.29984e-07,0.229616,1.87505e-07,0.229616,0,0,0,0,0.00574875,0,0,0,0,0,0,0,0,-3.50549e-07,1.89557e-07,0.969225,0.969225,1
858,0.12012,1.01351e-09,0,-4.62895e-06,3.53792e-06,6.04012e-05,6.06815e-05,0.00574658,0,0,9.16457,0,0.05012,1,1.00126,3.06904e-08,1.95129e-07,-2.25819e-07,-1.29986e-07,0.230115,1.87516e-07,0.230115,0,0,0,0,0.00574658,0,0,0,0,0,0,0,0,-3.47479e-07,1.87204e-07,0.963608,0.963608,1
859,0.12026,9.90061e-10,0,-4.57678e-06,3.48814e-06,6.0159e-05,6.04336e-05,0.0057444,0,0,9.16457,0,0.05026,1,1.00126,3.05341e-08,1.9426e-07,-2.24794e-07,-1.29989e-07,0.230615,1.87526e-07,0.230615,0,0,0,0,0.0057444,0,0,0,0,0,0,0,0,-3.44408e-07,1.84851e-07,0.957991,0.957991,1
860,0.1204,9.66617e-10,0,-4.52461e-06,3.43835e-06,5.99168e-05,6.01857e-05,0.00574222,0,0,9.16457,0,0.0504,1,1.00127,3.03778e-08,1.93391e-07,-2.23769e-07,-1.29991e-07,0.231115,1.87537e-07,0.231115,0,0,0,0,0.00574222,0,0,0,0,0,0,0,0,-3.41338e-07,1.82498e-07,0.952374,0.952374,1
861,0.12054,9.43173e-10,0,-4.47244e-06,3.38856e-06,5.96746e-05,5.99378e-05,0.00574005,0,0,9.16457,0,0.05054,1,1.00128,3.02215e-08,1.92522e-07,-2.22743e-07,-1.29994e-07,0.231615,1.87548e-07,0.231615,0,0,0,0,0.00574005,0,0,0,0,0,0,0,0,-3.38267e-07,1.80145e-07,0.946756,0.946756,1
862,0.12068,9.19729e-10,0,-4.42028e-06,3.33877e-06,5.94324e-05,5.969e-05,0.00573787,0,0,9.16457,0,0.05068,1,1.00128,3.00652e-08,1.91653e-07,-2.21718e-07,-1.29996e-07,0.232114,1.87559e-07,0.232114,0,0,0,0,0.00573787,0,0,0,0,0,0,0,0,-3.35197e-07,1.77792e-07,0.941139,0.941139,1
863,0.12082,8.96285e-10,0,-4.36811e-06,3.28899e-06,5.91902e-05,5.94422e-05,0.00573569,0,0,9.16457,0,0.05082,1,1.00129,2.99088e-08,1.90784e-07,-2.20693e-07,-1.29999e-07,0.232614,1.8757e-07,0.232614,0,0,0,0,0.00573569,0,0,0,0,0,0,0,0,-3.32126e-07,1.75439e-07,0.935522,0.935522,1
864,0.12096,8.72841e-10,0,-4.31594e-06,3.2392e-06,5.8948e-05,5.91945e-05,0.00573352,0,0,9.16457,0,0.05096,1,1.0013,2.97525e-08,1.89915e-07,-2.19667e-07,-1.30001e-07,0.233114,1.87581e-07,0.233114,0,0,0,0,0.00573352,0,0,0,0,0,0,0,0,-3.29056e-07,1.73086e-07,0.929905,0.929905,1
865,0.1211,8.49397e-10,0,-4.26377e-06,3.18941e-06,5.87058e-05,5.89468e-05,0.00573134,0,0,9.16457,0,0.0511,1,1.0013,2.95962e-08,1.89046e-07,-2.18642e-07,-1.30004e-07,0.233614,1.87592e-07,0.233614,0,0,0,0,0.00573134,0,0,0,0,0,0,0,0,-3.25985e-07,1.70732e-07,0.924287,0.924287,1
866,0.12124,8.25953e-10,0,-4.2116e-06,3.13963e-06,5.84636e-05,5.86991e-05,0.00572917,0,0,9.16457,0,0.05124,1,1.00131,2.94399e-08,1.88177e-07,-2.17617e-07,-1.30006e-07,0.234113,1.87603e-07,0.234113,0,0,0,0,0.00572917,0,0,0,0,0,0,0,0,-3.22914e-07,1.68379e-07,0.91867,0.91867,1
867,0.12138,8.02509e-10,0,-4.15944e-06,3.08984e-06,5.82214e-05,5.84515e-05,0.00572699,0,0,9.16457,0,0.05138,1,1.00132,2.92836e-08,1.87308e-07,-2.16592e-07,-1.30009e-07,0.234613,1.87613e-07,0.234613,0,0,0,0,0.00572699,0,0,0,0,0,0,0,0,-3.19844e-07,1.66026e-07,0.913053,0.913053,1
868,0.12152,7.79065e-10,0,-4.10727e-06,3.04005e-06,5.79792e-05,5.82039e-05,0.00572481,0,0,9.16457,0,0.05152,1,1.00133,2.91272e-08,1.86439e-07,-2.15566e-07,-1.30011e-07,0.235113,1.87624e-07,0.235113,0,0,0,0,0.00572481,0,0,0,0,0,0,0,0,-3.16773e-07,1.63673e-07,0.907436,0.907436,1
869,0.12166,7.5562e-10,0,-4.0551e-06,2.99027e-06,5.7737e-05,5.79564e-05,0.00572264,0,0,9.16457,0,0.05166,1,1.00133,2.89709e-08,1.8557e-07,-2.14541e-07,-1.30013e-07,0.235613,1.87635e-07,0.235613,0,0,0,0,0.00572264,0,0,0,0,0,0,0,0,-3.13703e-07,1.6132e-07,0.901819,0.901819,1
870,0.1218,7.32176e-10,0,-4.00293e-06,2.94048e-06,5.74948e-05,5.77089e-05,0.00572046,0,0,9.16457,0,0.0518,1,1.00134,2.88146e-08,1.84701e-07,-2.13516e-07,-1.30016e-07,0.236112,1.87646e-07,0.236112,0,0,0,0,0.00572046,0,0,0,0,0,0,0,0,-3.10632e-07,1.58967e-07,0.896201,0.896201,1
871,0.12194,7.08732e-10,0,-3.95076e-06,2.89069e-06,5.72526e-05,5.74615e-05,0.00571828,0,0,9.16457,0,0.05194,1,1.00135,2.86583e-08,1.83832e-07,-2.12491e-07,-1.30018e-07,0.236612,1.87657e-07,0.236612,0,0,0,0,0.00571828,0,0,0,0,0,0,0,0,-3.07562e-07,1.56614e-07,0.890584,0.890584,1
872,0.12208,7.63977e-10,0,-3.90152e-06,2.84497e-06,5.69715e-05,5.71757e-05,0.00571605,0,0,9.16457,0,0.05208,1,1.00136,2.84825e-08,1.8282e-07,-2.11302e-07,-1.29893e-07,0.237142,1.87326e-07,0.237142,0,0,0,0,0.00571605,0,0,0,0,0,0,0,0,-3.04524e-07,1.544e-07,0.884783,0.884783,1
873,0.12222,8.78236e-10,0,-3.85447e-06,2.8023e-06,5.66612e-05,5.68613e-05,0.00571377,0,0,9.16457,0,0.05222,1,1.00136,2.82921e-08,1.81699e-07,-2.09991e-07,-1.29673e-07,0.237694,1.86739e-07,0.237694,0,0,0,0,0.00571377,0,0,0,0,0,0,0,0,-3.01509e-07,1.52291e-07,0.878844,0.878844,1
874,0.12236,9.92496e-10,0,-3.80742e-06,2.75963e-06,5.6351e-05,5.65468e-05,0.00571149,0,0,9.16457,0,0.05236,1,1.00137,2.81016e-08,1.80578e-07,-2.0868e-07,-1.29452e-07,0.238246,1.86153e-07,0.238246,0,0,0,0,0.00571149,0,0,0,0,0,0,0,0,-2.98495e-07,1.50182e-07,0.872906,0.872906,1
875,0.1225,1.10676e-09,0,-3.76037e-06,2.71696e-06,5.60407e-05,5.62324e-05,0.00570921,0,0,9.16457,0,0.0525,1,1.00138,2.79112e-08,1.79458e-07,-2.07369e-07,-1.29232e-07,0.238798,1.85566e-07,0.238798,0,0,0,0,0.00570921,0,0,0,0,0,0,0,0,-2.95481e-07,1.48073e-07,0.866967,0.866967,1
876,0.12264,1.22101e-09,0,-3.71332e-06,2.67429e-06,5.57305e-05,5.5918e-05,0.00570694,0,0,9.16457,0,0.05264,1,1.00138,2.77208e-08,1.78337e-07,-2.06058e-07,-1.29011e-07,0.239351,1.84979e-07,0.239351,0,0,0,0,0.00570694,0,0,0,0,0,0,0,0,-2.92467e-07,1.45963e-07,0.861028,0.861028,1
877,0.12278,1.33527e-09,0,-3.66627e-06,2.63162e-06,5.54202e-05,5.56036e-05,0.00570466,0,0,9.16457,0,0.05278,1,1.00139,2.75304e-08,1.77216e-07,-2.04746e-07,-1.28791e-07,0.239903,1.84393e-07,0.239903,0,0,0,0,0.00570466,0,0,0,0,0,0,0,0,-2.89453e-07,1.43854e-07,0.85509,0.85509,1
878,0.12292,1.44953e-09,0,-3.61922e-06,2.58895e-06,5.51099e-05,5.52893e-05,0.00570238,0,0,9.16457,0,0.05292,1,1.0014,2.734e-08,1.76095e-07,-2.03435e-07,-1.2857e-07,0.240455,1.83806e-07,0.240455,0,0,0,0,0.00570238,0,0,0,0,0,0,0,0,-2.86439e-07,1.41745e-07,0.849151,0.849151,1
879,0.12306,1.56379e-09,0,-3.57217e-06,2.54628e-06,5.47997e-05,5.4975e-05,0.0057001,0,0,9.16457,0,0.05306,1,1.00141,2.71495e-08,1.74975e-07,-2.02124e-07,-1.2835e-07,0.241007,1.83219e-07,0.241007,0,0,0,0,0.0057001,0,0,0,0,0,0,0,0,-2.83425e-07,1.39636e-07,0.843212,0.843212,1
880,0.1232,1.67805e-09,0,-3.52512e-06,2.50361e-06,5.44894e-05,5.46607e-05,0.00569782,0,0,9.16457,0,0.0532,1,1.00141,2.69591e-08,1.73854e-07,-2.00813e-07,-1.28129e-07,0.24156,1.82632e-07,0.24156,0,0,0,0,0.00569782,0,0,0,0,0,0,0,0,-2.80411e-07,1.37527e-07,0.837273,0.837273,1
881,0.12334,1.79231e-09,0,-3.47807e-06,2.46094e-06,5.41792e-05,5.43464e-05,0.00569555,0,0,9.16457,0,0.05334,1,1.00142,2.67687e-08,1.72733e-07,-1.99502e-07,-1.27908e-07,0.242112,1.82046e-07,0.242112,0,0,0,0,0.00569555,0,0,0,0,0,0,0,0,-2.77397e-07,1.35417e-07,0.831334,0.831334,1
882,0.12348,1.90657e-09,0,-3.43102e-06,2.41827e-06,5.38689e-05,5.40322e-05,0.00569327,0,0,9.16457,0,0.05348,1,1.00143,2.65783e-08,1.71613e-07,-1.98191e-07,-1.27688e-07,0.242664,1.81459e-07,0.242664,0,0,0,0,0.00569327,0,0,0,0,0,0,0,0,-2.74382e-07,1.33308e-07,0.825396,0.825396,1
883,0.12362,2.02083e-09,0,-3.38397e-06,2.3756e-06,5.35587e-05,5.3718e-05,0.00569099,0,0,9.16457,0,0.05362,1,1.00144,2.63878e-08,1.70492e-07,-1.9688e-07,-1.27467e-07,0.243216,1.80872e-07,0.243216,0,0,0,0,0.00569099,0,0,0,0,0,0,0,0,-2.71368e-07,1.31199e-07,0.819457,0.819457,1
884,0.12376,2.13509e-09,0,-3.33692e-06,2.33293e-06,5.32484e-05,5.34039e-05,0.00568871,0,0,9.16457,0,0.05376,1,1.00144,2.61974e-08,1.69371e-07,-1.95569e-07,-1.27247e-07,0.243769,1.80285e-07,0.243769,0,0,0,0,0.00568871,0,0,0,0,0,0,0,0,-2.68354e-07,1.2909e-07,0.813518,0.813518,1
885,0.1239,2.24935e-09,0,-3.28987e-06,2.29026e-06,5.29382e-05,5.30897e-05,0.00568643,0,0,9.16457,0,0.0539,1,1.00145,2.6007e-08,1.68251e-07,-1.94258e-07,-1.27026e-07,0.244321,1.79699e-07,0.244321,0,0,0,0,0.00568643,0,0,0,0,0,0,0,0,-2.6534e-07,1.26981e-07,0.807579,0.807579,1
886,0.12404,2.36361e-09,0,-3.24282e-06,2.24759e-06,5.26279e-05,5.27756e-05,0.00568416,0,0,9.16457,0,0.05404,1,1.00146,2.58166e-08,1.6713e-07,-1.92946e-07,-1.26806e-07,0.244873,1.79112e-07,0.244873,0,0,0,0,0.00568416,0,0,0,0,0,0,0,0,-2.62326e-07,1.24871e-07,0.801641,0.801641,1
887,0.12418,2.47787e-09,0,-3.19577e-06,2.20492e-06,5.23177e-05,5.24615e-05,0.00568188,0,0,9.16457,0,0.05418,1,1.00147,2.56261e-08,1.66009e-07,-1.91635e-07,-1.26585e-07,0.245425,1.78525e-07,0.245425,0,0,0,0,0.00568188,0,0,0,0,0,0,0,0,-2.59312e-07,1.22762e-07,0.795702,0.795702,1
888,0.12432,2.59213e-09,0,-3.14872e-06,2.16225e-06,5.20074e-05,5.21475e-05,0.0056796,0,0,9.16457,0,0.05432,1,1.00147,2.54357e-08,1.64888e-07,-1.90324e-07,-1.26365e-07,0.245977,1.77938e-07,0.245977,0,0,0,0,0.0056796,0,0,0,0,0,0,0,0,-2.56298e-07,1.20653e-07,0.789763,0.789763,1
889,0.12446,2.70639e-09,0,-3.10167e-06,2.11958e-06,5.16971e-05,5.18335e-05,0.00567732,0,0,9.16457,0,0.05446,1,1.00148,2.52453e-08,1.63768e-07,-1.89013e-07,-1.26144e-07,0.24653,1.77352e-07,0.24653,0,0,0,0,0.00567732,0,0,0,0,0,0,0,0,-2.53284e-07,1.18544e-07,0.783824,0.783824,1
890,0.1246,2.82065e-09,0,-3.05462e-06,2.07691e-06,5.13869e-05,5.15195e-05,0.00567504,0,0,9.16457,0,0.0546,1,1.00149,2.50549e-08,1.62647e-07,-1.87702e-07,-1.25923e-07,0.247082,1.76765e-07,0.247082,0,0,0,0,0.00567504,0,0,0,0,0,0,0,0,-2.50269e-07,1.16435e-07,0.777886,0.777886,1
891,0.12474,2.93491e-09,0,-3.00757e-06,2.03424e-06,5.10766e-05,5.12055e-05,0.00567277,0,0,9.16457,0,0.05474,1,1.0015,2.48645e-08,1.61526e-07,-1.86391e-07,-1.25703e-07,0.247634,1.76178e-07,0.247634,0,0,0,0,0.00567277,0,0,0,0,0,0,0,0,-2.47255e-07,1.14326e-07,0.771947,0.771947,1
892,0.12488,3.04917e-09,0,-2.96052e-06,1.99157e-06,5.07664e-05,5.08916e-05,0.00567049,0,0,9.16457,0,0.05488,1,1.0015,2.4674e-08,1.60406e-07,-1.8508e-07,-1.25482e-07,0.248186,1.75592e-07,0.248186,0,0,0,0,0.00567049,0,0,0,0,0,0,0,0,-2.44241e-07,1.12216e-07,0.766008,0.766008,1
893,0.12502,3.16996e-09,0,-2.91432e-06,1.94999e-06,5.04468e-05,5.05685e-05,0.0056682,0,0,9.16457,0,0.05502,1,1.00151,2.448e-08,1.59257e-07,-1.83737e-07,-1.25233e-07,0.248745,1.74753e-07,0.248745,0,0,0,0,0.0056682,0,0,0,0,0,0,0,0,-2.41249e-07,1.10151e-07,0.760019,0.760019,1
894,0.12516,3.32998e-09,0,-2.87321e-06,1.91495e-06,5.00713e-05,5.01902e-05,0.00566588,0,0,9.16457,0,0.05516,1,1.00152,2.42646e-08,1.5794e-07,-1.82205e-07,-1.24812e-07,0.249341,1.72406e-07,0.249341,0,0,0,0,0.00566588,0,0,0,0,0,0,0,0,-2.38385e-07,1.08348e-07,0.753726,0.753726,1
895,0.1253,3.49e-09,0,-2.83211e-06,1.87992e-06,4.96958e-05,4.98119e-05,0.00566356,0,0,9.16457,0,0.0553,1,1.00153,2.40492e-08,1.56623e-07,-1.80672e-07,-1.2439e-07,0.249937,1.70059e-07,0.249937,0,0,0,0,0.00566356,0,0,0,0,0,0,0,0,-2.35522e-07,1.06545e-07,0.747433,0.747433,1
896,0.12544,3.65002e-09,0,-2.791e-06,1.84489e-06,4.93203e-05,4.94336e-05,0.00566124,0,0,9.16457,0,0.05544,1,1.00154,2.38338e-08,1.55306e-07,-1.7914e-07,-1.23969e-07,0.250533,1.67713e-07,0.250533,0,0,0,0,0.00566124,0,0,0,0,0,0,0,0,-2.32659e-07,1.04743e-07,0.741141,0.741141,1
897,0.12558,3.81004e-09,0,-2.74989e-06,1.80985e-06,4.89447e-05,4.90553e-05,0.00565891,0,0,9.16457,0,0.05558,1,1.00154,2.36184e-08,1.53989e-07,-1.77608e-07,-1.23547e-07,0.251129,1.65366e-07,0.251129,0,0,0,0,0.00565891,0,0,0,0,0,0,0,0,-2.29795e-07,1.0294e-07,0.734848,0.734848,1
898,0.12572,3.97006e-09,0,-2.70878e-06,1.77482e-06,4.85692e-05,4.86771e-05,0.00565659,0,0,9.16457,0,0.05572,1,1.00155,2.3403e-08,1.52672e-07,-1.76075e-07,-1.23125e-07,0.251725,1.63019e-07,0.251725,0,0,0,0,0.00565659,0,0,0,0,0,0,0,0,-2.26932e-07,1.01137e-07,0.728556,0.728556,1
899,0.12586,4.13008e-09,0,-2.66767e-06,1.73979e-06,4.81937e-05,4.82988e-05,0.00565427,0,0,9.16457,0,0.05586,1,1.00156,2.31876e-08,1.51355e-07,-1.74543e-07,-1.22704e-07,0.252321,1.60672e-07,0.252321,0,0,0,0,0.00565427,0,0,0,0,0,0,0,0,-2.24069e-07,9.93342e-08,0.722263,0.722263,1
900,0.126,4.2901e-09,0,-2.62656e-06,1.70475e-06,4.78182e-05,4.79206e-05,0.00565195,0,0,9.16457,0,0.056,1,1.00157,2.29722e-08,1.50038e-07,-1.73011e-07,-1.22282e-07,0.252917,1.58325e-07,0.252917,0,0,0,0,0.00565195,0,0,0,0,0,0,0,0,-2.21205e-07,9.75314e-08,0.71597,0.71597,1
901,0.12614,4.45012e-09,0,-2.58545e-06,1.66972e-06,4.74427e-05,4.75424e-05,0.00564963,0,0,9.16457,0,0.05614,1,1.00157,2.27568e-08,1.48721e-07,-1.71478e-07,-1.21861e-07,0.253513,1.55978e-07,0.253513,0,0,0,0,0.00564963,0,0,0,0,0,0,0,0,-2.18342e-07,9.57287e-08,0.709678,0.709678,1
